sim_code,sdev,crmsd,ccoef
Référence,0.0,0.0,
CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,0.0,0.0,
CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,0.0,0.0,
CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,0.0,0.0,
CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,0.0,0.0,
CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,0.13,0.13,
CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,0.0,0.0,
CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,0.0,0.0,
CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,0.0,0.0,
CRCM5_AFR-44_CCCma-CanESM2_rcp45,0.0,0.0,
CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,0.0,0.0,
CSC_AFR-44_ICHEC-EC-EARTH_rcp26,0.0,0.0,
CSC_AFR-44_ICHEC-EC-EARTH_rcp45,0.0,0.0,
CSC_AFR-44_ICHEC-EC-EARTH_rcp85,0.0,0.0,
CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,0.0,0.0,
CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,0.0,0.0,
CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,0.0,0.0,
HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,0.0,0.0,
HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,0.0,0.0,
RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,0.0,0.0,
RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,0.0,0.0,
RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,0.0,0.0,
RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,0.0,0.0,
RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,0.0,0.0,
RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,0.0,0.0,
RCA4_AFR-44_CCCma-CanESM2_rcp45,0.0,0.0,
RCA4_AFR-44_CCCma-CanESM2_rcp85,0.0,0.0,
RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,0.0,0.0,
RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,0.0,0.0,
RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,0.0,0.0,
RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,0.0,0.0,
RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,0.0,0.0,
RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,0.0,0.0,
RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,0.0,0.0,
RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,0.0,0.0,
RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,0.04,0.04,
RCA4_AFR-44_MIROC-MIROC5_rcp26,0.0,0.0,
RCA4_AFR-44_MIROC-MIROC5_rcp45,0.13,0.13,
RCA4_AFR-44_MIROC-MIROC5_rcp85,0.0,0.0,
RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,0.0,0.0,
RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,0.0,0.0,
RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,0.0,0.0,
RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,0.0,0.0,
RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,0.0,0.0,
RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,0.0,0.0,
RCA4_AFR-44_NCC-NorESM1-M_rcp26,0.0,0.0,
RCA4_AFR-44_NCC-NorESM1-M_rcp45,0.0,0.0,
RCA4_AFR-44_NCC-NorESM1-M_rcp85,0.0,0.0,
RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,0.0,0.0,
RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,0.0,0.0,
REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,0.0,0.0,
REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,0.0,0.0,
REMO2009_AFR-44_MIROC-MIROC5_rcp26,0.0,0.0,
REMO2009_AFR-44_MIROC-MIROC5_rcp85,0.0,0.0,
REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,0.0,0.0,
REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,0.0,0.0,
REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26,0.0,0.0,
